         100,         0, 0x0000000
         100,         1, 0x0000005
         100,         2, 0x0000009
         100,         3, 0x000000d
         100,         4, 0x0000015
         100,         5, 0x0000016
         100,         6, 0x0000018
         100,         7, 0x000001f
         100,         8, 0x0000027
         100,         9, 0x0000028
         100,        10, 0x000002d
         100,        11, 0x0000031
         100,        12, 0x0000032
         100,        13, 0x0000035
         100,        14, 0x000003d
         100,        15, 0x0000042
         100,        16, 0x0000048
         100,        17, 0x0000050
         100,        18, 0x0000056
         100,        19, 0x0000057
         100,        20, 0x000005a
         100,        21, 0x0000062
         100,        22, 0x0000064
         100,        23, 0x0000067
         100,        24, 0x000006e
         100,        25, 0x0000073
         100,        26, 0x0000074
         100,        27, 0x0000077
         100,        28, 0x000007e
         100,        29, 0x0000084
         100,        30, 0x0000086
         100,        31, 0x000008c
         100,        32, 0x000008d
         100,        33, 0x0000091
         100,        34, 0x0000096
         100,        35, 0x000009c
         100,        36, 0x00000a0
         100,        37, 0x00000a8
         100,        38, 0x00000aa
         100,        39, 0x00000af
         100,        40, 0x00000b3
         100,        41, 0x00000b7
         100,        42, 0x00000bb
         100,        43, 0x00000bc
         100,        44, 0x00000bd
         100,        45, 0x00000c2
         100,        46, 0x00000ca
         100,        47, 0x00000d1
         100,        48, 0x00000d4
         100,        49, 0x00000dc
         100,        50, 0x00000de
         100,        51, 0x00000e2
         100,        52, 0x00000ea
         100,        53, 0x00000f2
         100,        54, 0x00000f4
         100,        55, 0x00000f9
         100,        56, 0x0000101
         100,        57, 0x0000106
         100,        58, 0x0000108
         100,        59, 0x000010b
         100,        60, 0x000010d
         100,        61, 0x0000114
         100,        62, 0x0000117
         100,        63, 0x000011e
         100,        64, 0x0000121
         100,        65, 0x0000122
         100,        66, 0x0000124
         100,        67, 0x0000127
         100,        68, 0x000012a
         100,        69, 0x000012d
         100,        70, 0x0000134
         100,        71, 0x0000135
         100,        72, 0x0000137
         100,        73, 0x000013d
         100,        74, 0x0000144
         100,        75, 0x000014c
         100,        76, 0x000014d
         100,        77, 0x000014f
         100,        78, 0x0000157
         100,        79, 0x000015d
         100,        80, 0x0000161
         100,        81, 0x0000164
         100,        82, 0x0000166
         100,        83, 0x0000167
         100,        84, 0x000016f
         100,        85, 0x0000172
         100,        86, 0x0000176
         100,        87, 0x000017c
         100,        88, 0x0000184
         100,        89, 0x000018a
         100,        90, 0x000018e
         100,        91, 0x0000196
         100,        92, 0x0000199
         100,        93, 0x00001a0
         100,        94, 0x00001a2
         100,        95, 0x00001a4
         100,        96, 0x00001ab
         100,        97, 0x00001ad
         100,        98, 0x00001b1
         100,        99, 0x00001b8
